id,user,uid,version,changeset,timestamp
417752748,chachafish,2237750,3,41368243,2016-08-10T14:03:24Z
417777061,Your Village Maps,227972,1,39281142,2016-05-13T06:11:41Z
417870327,jjyach,2103318,2,48426055,2017-05-05T12:50:39Z
417889020,jjyach,2103318,2,40204019,2016-06-22T12:32:28Z
417927222,chachafish,2237750,1,39297617,2016-05-13T17:56:25Z
418009839,Your Village Maps,227972,1,39304370,2016-05-14T04:16:05Z
418194085,Your Village Maps,227972,1,39322207,2016-05-15T00:24:36Z
418331079,user_5359,5359,1,39335096,2016-05-15T17:02:34Z
418469390,Your Village Maps,227972,1,39344130,2016-05-16T06:20:10Z
418568559,jjyach,2103318,1,39351671,2016-05-16T12:41:14Z
418970671,jjyach,2103318,1,39376408,2016-05-17T13:07:04Z
419228122,jjyach,2103318,1,39398905,2016-05-18T11:56:31Z
419463984,jjyach,2103318,1,39423117,2016-05-19T12:31:23Z
419513805,chachafish,2237750,1,39429273,2016-05-19T16:48:20Z
419602632,chachafish,2237750,1,39440928,2016-05-20T03:31:07Z
419698818,jjyach,2103318,1,39449957,2016-05-20T12:44:26Z
419813209,chachafish,2237750,1,39462836,2016-05-21T03:15:54Z
419999017,mattchn,1778953,1,39480579,2016-05-22T05:26:01Z
420269380,jjyach,2103318,1,39508462,2016-05-23T12:28:39Z
420286193,chachafish,2237750,1,39510556,2016-05-23T14:04:15Z
420518622,jjyach,2103318,1,39531837,2016-05-24T12:02:16Z
420530190,jjyach,2103318,1,39533332,2016-05-24T13:10:58Z
420793573,jjyach,2103318,1,39556075,2016-05-25T13:11:29Z
420886021,russdeffner,358440,1,39565715,2016-05-25T19:58:07Z
421074423,jjyach,2103318,1,39581398,2016-05-26T13:18:29Z
421412851,chachafish,2237750,1,39616993,2016-05-28T02:39:07Z
421468055,chachafish,2237750,1,39623011,2016-05-28T12:08:50Z
421711859,chachafish,2237750,1,39653663,2016-05-30T01:31:07Z
422013264,jjyach,2103318,1,39688021,2016-05-31T12:49:29Z
422022033,jjyach,2103318,1,39689273,2016-05-31T13:56:24Z
422195485,jjyach,2103318,1,39709452,2016-06-01T12:25:36Z
422203982,jjyach,2103318,1,39710257,2016-06-01T13:02:30Z
422414506,jjyach,2103318,1,39732514,2016-06-02T12:06:54Z
422426778,jjyach,2103318,1,39734716,2016-06-02T13:44:05Z
422550840,chachafish,2237750,1,39768721,2016-06-03T02:36:15Z
422636201,jjyach,2103318,1,39778205,2016-06-03T12:32:51Z
422641648,chachafish,2237750,3,40115006,2016-06-18T12:38:55Z
422739185,chachafish,2237750,1,39790400,2016-06-04T02:15:19Z
422748132,chachafish,2237750,3,40114466,2016-06-18T12:03:08Z
422815383,chachafish,2237750,4,40131434,2016-06-19T09:17:36Z
422971816,chachafish,2237750,1,39820157,2016-06-05T16:27:31Z
423050063,chachafish,2237750,1,39828970,2016-06-06T02:43:14Z
423127511,jjyach,2103318,1,39837709,2016-06-06T12:41:38Z
423194695,RichRico,2219338,1,39844165,2016-06-06T17:42:45Z
423252575,chachafish,2237750,1,39852506,2016-06-07T03:20:03Z
423401323,chachafish,2237750,3,40129279,2016-06-19T07:07:28Z
423416747,chachafish,2237750,1,39861535,2016-06-07T13:34:03Z
423420826,chachafish,2237750,1,39862164,2016-06-07T14:03:11Z
423505303,release_candidate,1239795,2,46461487,2017-02-28T08:32:23Z
423518043,chachafish,2237750,1,39874918,2016-06-08T02:41:14Z
423633398,jjyach,2103318,2,39886152,2016-06-08T14:40:37Z
423652018,jjyach,2103318,1,39887098,2016-06-08T15:24:52Z
423867030,chachafish,2237750,1,39908026,2016-06-09T12:52:41Z
423880471,chachafish,2237750,1,39909820,2016-06-09T14:25:51Z
424007108,kero8065,4018392,1,39921855,2016-06-10T04:40:04Z
424053978,chachafish,2237750,1,39927130,2016-06-10T10:40:29Z
424069004,chachafish,2237750,1,39928589,2016-06-10T12:12:33Z
424073343,jjyach,2103318,1,39929084,2016-06-10T12:40:15Z
424077490,jjyach,2103318,1,39929688,2016-06-10T13:20:14Z
424213228,Your Village Maps,227972,1,39944790,2016-06-11T01:28:57Z
424216493,chachafish,2237750,3,40257183,2016-06-24T11:07:11Z
424222621,chachafish,2237750,2,40256903,2016-06-24T10:48:34Z
424238855,Your Village Maps,227972,1,39946750,2016-06-11T07:35:59Z
424302543,chachafish,2237750,1,39953147,2016-06-11T13:53:47Z
424471958,Your Village Maps,227972,1,39964173,2016-06-12T04:41:15Z
424508958,chachafish,2237750,1,39969698,2016-06-12T12:02:22Z
424547466,chachafish,2237750,1,39974189,2016-06-12T15:52:36Z
424670808,chachafish,2237750,1,39982712,2016-06-13T02:45:07Z
424751771,jjyach,2103318,2,46895450,2017-03-16T11:39:02Z
424923196,chachafish,2237750,1,40016824,2016-06-14T12:54:19Z
425097109,jjyach,2103318,6,46898587,2017-03-16T13:39:28Z
425111371,chachafish,2237750,1,40039704,2016-06-15T14:09:49Z
425144538,chachafish,2237750,1,40041286,2016-06-15T15:43:51Z
425322275,jjyach,2103318,1,40065499,2016-06-16T12:27:47Z
425354317,chachafish,2237750,1,40069740,2016-06-16T15:36:40Z
425446757,chachafish,2237750,1,40081150,2016-06-17T01:45:52Z
425458268,chachafish,2237750,1,40081628,2016-06-17T03:12:32Z
425538723,jjyach,2103318,2,40093344,2016-06-17T12:56:18Z
425692787,histat46,3984278,1,40108860,2016-06-18T04:33:24Z
425969325,chachafish,2237750,2,40257325,2016-06-24T11:16:33Z
426052271,chachafish,2237750,3,40258579,2016-06-24T12:16:48Z
426115984,jjyach,2103318,1,40156738,2016-06-20T12:49:06Z
426132468,chachafish,2237750,3,40264346,2016-06-24T15:27:21Z
426142180,chachafish,2237750,1,40159274,2016-06-20T15:08:51Z
426316116,jjyach,2103318,2,40179545,2016-06-21T12:23:50Z
426394135,chachafish,2237750,1,40186137,2016-06-21T17:23:57Z
426577590,chachafish,2237750,1,40206313,2016-06-22T13:59:58Z
426617293,chachafish,2237750,3,40210382,2016-06-22T17:31:18Z
426794604,jjyach,2103318,1,40232512,2016-06-23T13:04:29Z
426809303,chachafish,2237750,1,40234974,2016-06-23T14:25:35Z
426848490,chachafish,2237750,1,40239748,2016-06-23T17:20:13Z
426937464,chachafish,2237750,1,40249190,2016-06-24T03:05:17Z
426945710,chachafish,2237750,1,40250424,2016-06-24T05:18:12Z
427008208,jjyach,2103318,1,40259382,2016-06-24T12:48:02Z
427061680,chachafish,2237750,4,40366456,2016-06-29T12:28:59Z
427147008,chachafish,2237750,1,40274946,2016-06-25T03:14:34Z
427173780,chachafish,2237750,1,40277855,2016-06-25T08:37:23Z
427220652,chachafish,2237750,1,40283886,2016-06-25T15:36:04Z
427314045,chachafish,2237750,1,40292460,2016-06-26T02:02:09Z
427419728,chachafish,2237750,1,40303541,2016-06-26T15:55:06Z
427601603,jjyach,2103318,2,46897557,2017-03-16T12:55:54Z
427646182,dannykath,2226712,1,40326482,2016-06-27T17:38:17Z
427653356,dannykath,2226712,1,40327562,2016-06-27T18:33:27Z
427668622,dannykath,2226712,1,40328252,2016-06-27T19:01:33Z
427671039,Luis36995,1829683,2,40351706,2016-06-28T19:52:32Z
427673232,Your Village Maps,227972,3,41548782,2016-08-19T06:13:21Z
427674510,calfarome,2511706,1,40329224,2016-06-27T19:43:15Z
427676495,yurasi,3526564,1,40329509,2016-06-27T19:58:59Z
427682804,calfarome,2511706,1,40329706,2016-06-27T20:09:58Z
427684844,calfarome,2511706,1,40329910,2016-06-27T20:20:43Z
427685900,karitotp,2748195,2,40351543,2016-06-28T19:44:45Z
427687035,calfarome,2511706,1,40330245,2016-06-27T20:37:50Z
427687556,calfarome,2511706,1,40330372,2016-06-27T20:44:05Z
427689313,Your Village Maps,227972,2,41747629,2016-08-28T04:39:49Z
427690243,calfarome,2511706,1,40330749,2016-06-27T21:02:18Z
427691144,ridixcr,2508151,1,40330922,2016-06-27T21:10:51Z
427692601,yurasi,3526564,1,40331074,2016-06-27T21:17:38Z
427693791,dannykath,2226712,1,40331321,2016-06-27T21:30:32Z
427694399,Luis36995,1829683,1,40331399,2016-06-27T21:35:19Z
427695611,karitotp,2748195,1,40331567,2016-06-27T21:43:45Z
427696063,maxerickson,360392,2,45705275,2017-02-01T04:00:50Z
427696824,calfarome,2511706,1,40331807,2016-06-27T21:54:52Z
427698275,karitotp,2748195,1,40332079,2016-06-27T22:08:12Z
427699616,Luis36995,1829683,1,40332272,2016-06-27T22:19:03Z
427701029,karitotp,2748195,1,40332397,2016-06-27T22:27:02Z
427701147,Luis36995,1829683,1,40332409,2016-06-27T22:27:45Z
427701662,dannykath,2226712,1,40332508,2016-06-27T22:32:51Z
427702378,NickBolten,2773196,2,47343531,2017-04-01T00:24:48Z
427704891,ridixcr,2508151,1,40332885,2016-06-27T23:01:58Z
427733256,calfarome,2511706,1,40334273,2016-06-28T02:34:12Z
427784934,andygol,94578,1,40340612,2016-06-28T10:47:41Z
427806950,jjyach,2103318,1,40344136,2016-06-28T13:39:16Z
427813073,Luis36995,1829683,1,40344873,2016-06-28T14:15:01Z
427814096,chachafish,2237750,2,44648017,2016-12-24T16:30:00Z
427815262,dannykath,2226712,1,40345281,2016-06-28T14:35:05Z
427817726,karitotp,2748195,2,40352446,2016-06-28T20:29:58Z
427820157,chachafish,2237750,2,44719835,2016-12-28T01:55:55Z
427821301,ridixcr,2508151,1,40346127,2016-06-28T15:14:31Z
427823150,yurasi,3526564,1,40346323,2016-06-28T15:23:20Z
427823928,BobBelcher,4720805,2,43086666,2016-10-22T18:16:48Z
427824686,BobBelcher,4720805,2,42926874,2016-10-15T22:17:38Z
427825360,Luis36995,1829683,1,40346711,2016-06-28T15:39:40Z
427826291,yurasi,3526564,1,40346895,2016-06-28T15:47:12Z
427826693,karitotp,2748195,1,40346910,2016-06-28T15:48:09Z
427827189,yurasi,3526564,1,40347002,2016-06-28T15:53:02Z
427828605,karitotp,2748195,1,40347158,2016-06-28T16:00:36Z
427829514,BobBelcher,4720805,2,43104370,2016-10-23T16:55:32Z
427830164,karitotp,2748195,1,40347502,2016-06-28T16:18:11Z
427830774,calfarome,2511706,1,40347615,2016-06-28T16:23:27Z
427832947,Luis36995,1829683,1,40347892,2016-06-28T16:36:53Z
427834220,yurasi,3526564,1,40348066,2016-06-28T16:44:02Z
427836730,Your Village Maps,227972,2,41251695,2016-08-05T06:16:40Z
427838810,karitotp,2748195,1,40348821,2016-06-28T17:18:17Z
427846544,calfarome,2511706,1,40350264,2016-06-28T18:40:12Z
427849108,chachafish,2237750,2,44685241,2016-12-26T15:57:37Z
427858071,yurasi,3526564,1,40351984,2016-06-28T20:06:38Z
427878818,Your Village Maps,227972,2,40409578,2016-07-01T07:08:32Z
427891870,karitotp,2748195,1,40353947,2016-06-28T21:53:34Z
428001876,jjyach,2103318,1,40367967,2016-06-29T13:36:38Z
428121831,chachafish,2237750,3,40380737,2016-06-30T03:30:01Z
428375918,chachafish,2237750,1,40407570,2016-07-01T03:20:05Z
428412251,Your Village Maps,227972,1,40409578,2016-07-01T07:25:04Z
428435016,chachafish,2237750,1,40412150,2016-07-01T09:32:26Z
428668018,chachafish,2237750,1,40431125,2016-07-02T02:01:33Z
428695781,chachafish,2237750,2,40481199,2016-07-04T15:20:18Z
429088411,chachafish,2237750,2,40481457,2016-07-04T15:36:30Z
429291090,jjyach,2103318,1,40499573,2016-07-05T13:08:58Z
429394619,russdeffner,358440,1,40511679,2016-07-05T23:16:28Z
429471735,chachafish,2237750,1,40522684,2016-07-06T14:40:28Z
429475731,chachafish,2237750,1,40523423,2016-07-06T15:16:21Z
429546214,Skimastersam,4220768,2,40532859,2016-07-07T02:19:04Z
429729487,yourfriendjames,4224085,2,40551012,2016-07-07T18:34:46Z
429773817,Iowa Kid,703517,2,41915000,2016-09-04T19:16:56Z
429889730,jjyach,2103318,1,40568753,2016-07-08T13:42:19Z
430008553,chachafish,2237750,1,40607120,2016-07-09T07:48:41Z
430054628,chachafish,2237750,2,41064263,2016-07-27T14:34:15Z
430126466,@kevin_bullock,883016,4,43984719,2016-11-27T14:42:45Z
430130400,Sparks,80285,1,40622757,2016-07-10T03:44:41Z
430132229,bgirardot,359133,1,40623013,2016-07-10T04:24:21Z
430199777,chachafish,2237750,3,41039481,2016-07-26T14:29:13Z
430222168,schleuss,3049136,1,40635998,2016-07-10T18:38:49Z
430231960,CornCO,2281193,3,40699434,2016-07-12T21:48:18Z
430381173,chachafish,2237750,3,41060878,2016-07-27T11:53:28Z
430407148,AdventureMapper,2010518,1,40661716,2016-07-11T18:30:32Z
430409528,alrighthamilton,4224321,1,40662370,2016-07-11T18:56:47Z
430411006,russdeffner,358440,1,40662795,2016-07-11T19:10:44Z
430414013,CornCO,2281193,2,40698965,2016-07-12T21:20:46Z
430427753,karitotp,2748195,1,40666075,2016-07-11T20:59:42Z
430559696,jjyach,2103318,1,40679405,2016-07-12T12:20:27Z
430618587,alrighthamilton,4224321,1,40692586,2016-07-12T17:20:21Z
430639601,CornCO,2281193,1,40697834,2016-07-12T20:20:01Z
430809465,chachafish,2237750,2,41064831,2016-07-27T15:03:53Z
430815256,CornCO,2281193,1,40717722,2016-07-13T17:03:38Z
430828312,CornCO,2281193,1,40720352,2016-07-13T18:03:17Z
430853820,CornCO,2281193,1,40723263,2016-07-13T19:59:46Z
430872839,yourfriendjames,4224085,1,40725694,2016-07-13T22:26:30Z
430886103,chachafish,2237750,2,41001592,2016-07-25T02:25:28Z
431020429,chachafish,2237750,3,40757612,2016-07-15T10:20:06Z
431088747,CornCO,2281193,1,40750287,2016-07-14T21:19:04Z
431167406,chachafish,2237750,1,40757991,2016-07-15T10:46:18Z
431206388,jjyach,2103318,1,40760235,2016-07-15T13:04:40Z
431253865,@kevin_bullock,883016,1,40767171,2016-07-15T19:16:55Z
431329148,chachafish,2237750,1,40772058,2016-07-16T02:37:35Z
431394098,chachafish,2237750,1,40779947,2016-07-16T13:39:51Z
431525422,chachafish,2237750,1,40798540,2016-07-17T13:42:08Z
431546456,chachafish,2237750,2,40950632,2016-07-22T13:40:48Z
431664995,chachafish,2237750,1,40817387,2016-07-18T12:09:17Z
431680743,jjyach,2103318,1,40818841,2016-07-18T13:19:20Z
431723612,chachafish,2237750,1,40825472,2016-07-18T17:01:02Z
431745501,yourfriendjames,4224085,1,40829952,2016-07-18T18:29:46Z
431777109,JeffFerrara,2462028,1,40839980,2016-07-18T21:16:06Z
431787593,CornCO,2281193,1,40845137,2016-07-18T22:48:20Z
431892344,jjyach,2103318,1,40856034,2016-07-19T13:33:23Z
431899608,chachafish,2237750,1,40859156,2016-07-19T14:31:07Z
431919327,chachafish,2237750,1,40870315,2016-07-19T16:43:54Z
431980090,CornCO,2281193,1,40880317,2016-07-19T20:55:15Z
432137451,chachafish,2237750,1,40897810,2016-07-20T14:36:21Z
432161628,chachafish,2237750,1,40900706,2016-07-20T16:56:09Z
432190139,CornCO,2281193,2,46689204,2017-03-08T18:54:20Z
432298247,chachafish,2237750,1,40910036,2016-07-21T01:52:11Z
432307216,chachafish,2237750,1,40911727,2016-07-21T05:33:38Z
432387381,chachafish,2237750,2,40968519,2016-07-23T10:32:49Z
432394593,chachafish,2237750,1,40925586,2016-07-21T16:28:53Z
432401934,chachafish,2237750,2,40990049,2016-07-24T12:20:37Z
432449950,CornCO,2281193,2,45339758,2017-01-20T22:05:11Z
432507638,yourfriendjames,4224085,1,40939827,2016-07-22T01:37:36Z
432513700,chachafish,2237750,1,40940679,2016-07-22T03:53:41Z
432532184,chachafish,2237750,1,40943936,2016-07-22T08:14:06Z
432552596,chachafish,2237750,1,40948195,2016-07-22T11:26:17Z
432590333,CornCO,2281193,1,40954308,2016-07-22T16:35:46Z
432629566,CornCO,2281193,1,40958152,2016-07-22T19:20:13Z
432686927,CornCO,2281193,2,41244246,2016-08-04T18:13:05Z
432823750,chachafish,2237750,1,40982497,2016-07-24T02:20:27Z
433023313,jjyach,2103318,1,41010510,2016-07-25T12:11:50Z
433140632,CornCO,2281193,2,41022206,2016-07-25T20:35:36Z
433488767,CornCO,2281193,1,41047770,2016-07-26T20:44:02Z
433907204,CornCO,2281193,2,41068308,2016-07-27T17:49:35Z
434309067,dvdhns,1234087,3,44582862,2016-12-22T06:03:26Z
434463312,chachafish,2237750,1,41090786,2016-07-28T17:16:04Z
434691366,chachafish,2237750,1,41098895,2016-07-29T03:16:33Z
434760667,PaulKopp,5175682,2,45451924,2017-01-24T22:02:35Z
434839248,chachafish,2237750,1,41120964,2016-07-30T02:45:45Z
434892425,chachafish,2237750,1,41128809,2016-07-30T14:50:22Z
435000654,chachafish,2237750,1,41143543,2016-07-31T12:14:40Z
435116196,chachafish,2237750,2,41182192,2016-08-02T03:27:40Z
435178565,IanH,306962,1,41172673,2016-08-01T16:55:52Z
435185005,@kevin_bullock,883016,2,44376847,2016-12-13T16:56:46Z
435220929,@kevin_bullock,883016,5,48401718,2017-05-04T18:02:07Z
435230946,mattchn,1778953,4,44611333,2016-12-23T04:59:11Z
435305435,jjyach,2103318,1,41192050,2016-08-02T13:25:35Z
435498792,CornCO,2281193,1,41219334,2016-08-03T17:14:41Z
435543637,CornCO,2281193,1,41224215,2016-08-03T20:47:32Z
435561202,@kevin_bullock,883016,3,44849723,2017-01-02T16:51:01Z
435654728,chachafish,2237750,1,41239720,2016-08-04T14:45:09Z
435670133,CornCO,2281193,2,41244171,2016-08-04T18:09:38Z
435684414,CornCO,2281193,1,41243757,2016-08-04T17:52:33Z
435699252,@kevin_bullock,883016,1,41245661,2016-08-04T19:32:29Z
435750139,CornCO,2281193,1,41251254,2016-08-05T03:41:17Z
435752409,Your Village Maps,227972,2,41251695,2016-08-05T05:29:27Z
435796851,jjyach,2103318,1,41258800,2016-08-05T12:29:30Z
435819821,chachafish,2237750,1,41261039,2016-08-05T14:31:53Z
435838060,chachafish,2237750,1,41263956,2016-08-05T16:55:37Z
435900213,chachafish,2237750,1,41281091,2016-08-06T03:04:31Z
435929376,chachafish,2237750,1,41284910,2016-08-06T10:30:48Z
436036272,chachafish,2237750,2,41422233,2016-08-13T03:03:21Z
436101545,chachafish,2237750,1,41304532,2016-08-07T13:36:51Z
436180389,chachafish,2237750,1,41314515,2016-08-08T01:35:20Z
436225968,CloCkWeRX,172061,1,41322793,2016-08-08T12:06:32Z
436235509,jjyach,2103318,1,41324837,2016-08-08T13:40:23Z
436248180,chachafish,2237750,3,41425125,2016-08-13T08:45:21Z
436329082,chachafish,2237750,1,41336354,2016-08-09T02:18:39Z
436403074,chachafish,2237750,1,41346425,2016-08-09T14:18:37Z
436440163,CornCO,2281193,1,41350652,2016-08-09T17:48:02Z
436489410,chachafish,2237750,3,41491101,2016-08-16T14:30:51Z
436491496,mattchn,1778953,1,41358404,2016-08-10T02:54:13Z
436501672,Your Village Maps,227972,1,41359516,2016-08-10T06:13:45Z
436556799,chachafish,2237750,1,41367981,2016-08-10T13:48:54Z
436591529,CornCO,2281193,1,41372028,2016-08-10T17:31:08Z
436625612,CornCO,2281193,1,41376423,2016-08-10T21:32:32Z
436643144,chachafish,2237750,3,41492963,2016-08-16T16:01:49Z
436651975,dvdhns,1234087,1,41380066,2016-08-11T04:15:45Z
436697192,jjyach,2103318,2,47201347,2017-03-27T13:07:40Z
436750123,@kevin_bullock,883016,1,41393610,2016-08-11T17:20:33Z
436784356,CornCO,2281193,1,41398059,2016-08-11T21:07:33Z
436794787,ochamberlin,4406342,1,41399254,2016-08-11T22:18:13Z
436811021,Your Village Maps,227972,1,41401973,2016-08-12T03:32:41Z
436814580,Your Village Maps,227972,1,41401973,2016-08-12T04:28:24Z
436861646,chachafish,2237750,1,41408569,2016-08-12T11:17:41Z
436971749,Your Village Maps,227972,2,41438141,2016-08-13T23:36:02Z
436982013,Your Village Maps,227972,1,41422334,2016-08-13T03:17:38Z
436985784,Your Village Maps,227972,1,41422497,2016-08-13T05:07:45Z
437091670,Your Village Maps,227972,2,41483017,2016-08-16T06:59:30Z
437113258,Your Village Maps,227972,1,41440442,2016-08-14T07:24:35Z
437190180,CornCO,2281193,1,41452223,2016-08-14T18:38:42Z
437218522,tekim,191112,1,41456362,2016-08-14T23:13:52Z
437296871,jjyach,2103318,1,41467464,2016-08-15T13:22:40Z
437394059,Your Village Maps,227972,1,41480103,2016-08-16T01:45:30Z
437465943,chachafish,2237750,1,41493374,2016-08-16T16:23:27Z
437469978,CornCO,2281193,1,41494130,2016-08-16T16:58:05Z
437481797,CornCO,2281193,1,41495994,2016-08-16T18:18:28Z
437501740,CornCO,2281193,1,41499022,2016-08-16T20:53:37Z
437527952,Your Village Maps,227972,1,41503276,2016-08-17T03:35:31Z
437585694,chachafish,2237750,2,41547887,2016-08-19T03:47:29Z
437699845,chachafish,2237750,1,41525190,2016-08-18T02:40:48Z
437707204,chachafish,2237750,1,41526347,2016-08-18T05:00:00Z
437898964,dvdhns,1234087,1,41547416,2016-08-19T02:42:10Z
437937710,chachafish,2237750,1,41550917,2016-08-19T08:24:12Z
438084730,chachafish,2237750,8,41817188,2016-08-31T02:59:21Z
438355224,release_candidate,1239795,1,41605539,2016-08-22T03:44:29Z
438475209,Your Village Maps,227972,1,41626608,2016-08-22T23:18:53Z
438489457,Your Village Maps,227972,1,41629404,2016-08-23T05:30:46Z
438551552,chachafish,2237750,3,42015860,2016-09-09T01:48:59Z
438914866,chachafish,2237750,3,42016015,2016-09-09T02:15:38Z
438926267,chachafish,2237750,3,42016191,2016-09-09T02:41:43Z
438929284,Hedaja,339917,1,41678484,2016-08-25T04:30:25Z
439006289,jjyach,2103318,1,41687802,2016-08-25T13:10:46Z
439090710,chachafish,2237750,1,41705331,2016-08-26T02:49:01Z
439094609,Your Village Maps,227972,1,41705725,2016-08-26T04:01:33Z
439147313,jjyach,2103318,1,41713651,2016-08-26T12:13:34Z
439253672,chachafish,2237750,1,41727058,2016-08-27T03:05:50Z
439436449,chachafish,2237750,1,41746927,2016-08-28T01:53:24Z
439649625,release_candidate,1239795,1,41770651,2016-08-29T07:15:26Z
439704676,jjyach,2103318,1,41777627,2016-08-29T13:19:42Z
439875536,jjyach,2103318,1,41800268,2016-08-30T12:04:35Z
439963742,chachafish,2237750,1,41816974,2016-08-31T02:30:16Z
440021979,jjyach,2103318,1,41826090,2016-08-31T12:49:13Z
440134454,dvdhns,1234087,1,41840098,2016-09-01T03:49:10Z
440268494,Your Village Maps,227972,1,41859672,2016-09-02T01:38:41Z
440279212,Your Village Maps,227972,1,41861363,2016-09-02T05:19:12Z
440433741,chachafish,2237750,1,41880768,2016-09-03T02:54:50Z
440539922,chachafish,2237750,1,41899600,2016-09-04T02:28:52Z
440541900,chachafish,2237750,1,41899923,2016-09-04T03:31:21Z
440690801,chachafish,2237750,1,41919650,2016-09-05T01:59:58Z
440878632,chachafish,2237750,1,41944418,2016-09-06T01:44:10Z
441544364,chachafish,2237750,2,42016092,2016-09-09T02:26:02Z
441720778,chachafish,2237750,1,42051859,2016-09-10T02:46:21Z
441731636,chachafish,2237750,1,42053223,2016-09-10T06:23:25Z
441801180,chachafish,2237750,6,42576313,2016-10-02T07:54:43Z
441991926,mattchn,1778953,1,42089393,2016-09-11T23:43:14Z
442058242,chachafish,2237750,1,42100733,2016-09-12T13:12:16Z
442153547,Spanholz,2209894,1,42117577,2016-09-13T07:22:58Z
442208395,chachafish,2237750,1,42127497,2016-09-13T14:48:00Z
442448547,chachafish,2237750,2,42172734,2016-09-15T13:05:13Z
442519023,chachafish,2237750,2,44662899,2016-12-25T14:42:08Z
442529758,chachafish,2237750,2,42219320,2016-09-17T03:47:53Z
442583289,chachafish,2237750,1,42172517,2016-09-15T12:54:52Z
442678423,piligab,3877019,1,42190640,2016-09-15T22:26:23Z
442747760,chachafish,2237750,1,42200486,2016-09-16T11:23:58Z
442783760,chachafish,2237750,1,42206197,2016-09-16T15:55:07Z
442874158,chachafish,2237750,1,42219334,2016-09-17T03:50:01Z
442967664,mattchn,1778953,1,42235686,2016-09-17T21:14:09Z
443001775,chachafish,2237750,2,42337695,2016-09-22T03:53:25Z
443063153,chachafish,2237750,1,42251333,2016-09-18T16:45:13Z
443122295,chachafish,2237750,1,42260206,2016-09-19T02:35:51Z
443182483,jjyach,2103318,1,42268914,2016-09-19T12:03:50Z
443221909,CornCO,2281193,1,42275035,2016-09-19T16:53:04Z
443227686,CornCO,2281193,1,42276120,2016-09-19T17:44:33Z
443286543,chachafish,2237750,1,42287861,2016-09-20T02:21:21Z
443374891,jjyach,2103318,1,42297764,2016-09-20T12:36:28Z
443394271,chachafish,2237750,3,42337872,2016-09-22T04:13:17Z
443497205,chachafish,2237750,1,42312481,2016-09-21T02:23:51Z
443762593,chachafish,2237750,1,42343514,2016-09-22T09:58:44Z
443877912,chachafish,2237750,3,42363443,2016-09-23T03:23:56Z
443893266,chachafish,2237750,1,42363248,2016-09-23T02:58:39Z
443979001,jjyach,2103318,1,42372721,2016-09-23T12:23:26Z
444093922,chachafish,2237750,3,42563150,2016-10-01T13:37:04Z
444144725,chachafish,2237750,2,42574347,2016-10-02T04:34:24Z
444301606,chachafish,2237750,3,42573849,2016-10-02T03:01:28Z
444417045,jjyach,2103318,3,42444718,2016-09-26T13:02:08Z
444448135,CornCO,2281193,1,42451185,2016-09-26T17:12:36Z
444462081,CornCO,2281193,1,42453936,2016-09-26T19:13:48Z
444496614,mattchn,1778953,1,42459964,2016-09-27T03:00:49Z
444616434,CornCO,2281193,1,42476144,2016-09-27T17:50:49Z
444638424,CornCO,2281193,1,42479011,2016-09-27T20:01:52Z
444650217,CornCO,2281193,1,42480456,2016-09-27T21:10:16Z
444739948,jjyach,2103318,1,42493897,2016-09-28T12:59:50Z
444772614,CornCO,2281193,1,42498710,2016-09-28T16:21:06Z
444848417,chachafish,2237750,1,42508927,2016-09-29T03:29:18Z
444903131,chachafish,2237750,1,42518408,2016-09-29T13:07:16Z
444979924,CornCO,2281193,1,42530460,2016-09-29T22:14:46Z
444997229,kakrueger,13817,1,42533613,2016-09-30T05:23:21Z
445049964,chachafish,2237750,1,42542879,2016-09-30T13:49:32Z
445126773,chachafish,2237750,1,42555398,2016-10-01T01:25:54Z
445178275,chachafish,2237750,2,42564474,2016-10-01T14:53:15Z
445285203,chachafish,2237750,1,42576313,2016-10-02T07:54:42Z
445356082,mattchn,1778953,1,42587805,2016-10-02T17:36:53Z
445483356,chachafish,2237750,2,42897518,2016-10-14T14:16:16Z
445601458,chachafish,2237750,2,42896832,2016-10-14T13:46:05Z
445616017,olkhovatskikh,377396,1,42619918,2016-10-04T05:01:43Z
445703043,jjyach,2103318,1,42630534,2016-10-04T13:55:26Z
445845754,raucolorado,2125929,1,42646660,2016-10-05T02:45:37Z
446029313,chachafish,2237750,1,42673788,2016-10-06T03:50:59Z
446098653,jjyach,2103318,1,42683160,2016-10-06T12:41:35Z
446166464,CornCO,2281193,1,42693523,2016-10-06T19:24:49Z
446228154,chachafish,2237750,1,42700749,2016-10-07T04:17:47Z
446305869,chachafish,2237750,1,42707767,2016-10-07T10:51:38Z
446597017,Your Village Maps,227972,1,42744307,2016-10-08T23:18:20Z
446624262,chachafish,2237750,1,42747604,2016-10-09T06:59:09Z
446695037,chachafish,2237750,1,42757794,2016-10-09T16:25:58Z
446765229,chachafish,2237750,1,42768298,2016-10-10T05:07:40Z
446844115,chachafish,2237750,2,42909413,2016-10-15T01:55:29Z
446933690,chachafish,2237750,1,42790907,2016-10-11T02:40:18Z
447007166,jjyach,2103318,1,42802336,2016-10-11T12:44:02Z
447119351,chachafish,2237750,1,42818525,2016-10-12T01:16:54Z
447137553,chachafish,2237750,4,42830158,2016-10-12T13:18:38Z
447227049,chachafish,2237750,1,42831624,2016-10-12T14:29:21Z
447340293,chachafish,2237750,1,42846669,2016-10-13T04:28:49Z
